3100
10

1_0001.jpg;0.664676;0.350782;0.312452;0.94207;0.332248;0.434214;0.276167;0.529138;0.82602;0.342196;1
1_0002.jpg;0.614845;0.376416;0.250365;0.84079;0.222408;0.594105;0.247972;0.57101;0.79921;0.364105;1
1_0003.jpg;0.442747;0.467591;0.393374;0.806791;0.449595;0.328754;0.29935;0.723206;0.714179;0.307262;1
1_0004.jpg;0.598261;0.323522;0.34007;0.881017;0.266977;0.637801;0.20501;0.719729;0.875689;0.348627;1
1_0005.jpg;0.484717;0.359613;0.256643;0.759165;0.388817;0.629596;0.182717;0.643512;0.69121;0.405904;1
1_0006.jpg;0.603145;0.318232;0.238059;0.822356;0.2831;0.505118;0.238915;0.51371;0.864601;0.373934;1
1_0007.jpg;0.639908;0.399922;0.265361;0.7508;0.481592;0.495285;0.255311;0.602823;0.814309;0.422439;1
1_0008.jpg;0.531609;0.426417;0.32186;0.883158;0.192106;0.665006;0.260077;0.633884;0.795107;0.311256;1
1_0009.jpg;0.529902;0.345045;0.308269;0.783479;0.547902;0.529062;0.189999;0.435544;0.81883;0.332401;1
1_0010.jpg;0.57074;0.394323;0.222117;0.800372;0.285167;0.623947;0.247428;0.718576;0.818689;0.375937;1
1_0011.jpg;0.786286;0.279165;0.263582;0.804318;0.535304;0.524631;0.26867;0.565321;0.89368;0.424131;1
1_0012.jpg;0.528203;0.332218;0.283343;0.791211;0.225911;0.551502;0.20813;0.636087;0.814175;0.271769;1
1_0013.jpg;0.612147;0.553596;0.458006;0.893404;0.26434;0.368206;0.200267;0.385093;0.787149;0.372707;1
1_0014.jpg;0.530581;0.354757;0.373915;0.840866;0.383733;0.405795;0.237149;0.594257;0.73371;0.288106;1
1_0015.jpg;0.521891;0.492123;0.339523;0.864111;0.517445;0.308127;0.297222;0.660295;0.76671;0.419047;1
1_0016.jpg;0.579245;0.396724;0.312208;0.785277;0.571117;0.433433;0.227475;0.541047;0.75023;0.341762;1
1_0017.jpg;0.647133;0.291267;0.367949;0.861468;0.484435;0.44933;0.214785;0.545585;0.779966;0.261117;1
1_0018.jpg;0.607425;0.363463;0.212048;0.729204;0.51173;0.570294;0.215006;0.678897;0.811175;0.280003;1
1_0019.jpg;0.558242;0.38557;0.298396;0.775483;0.53621;0.550188;0.214246;0.684596;0.77288;0.218677;1
1_0020.jpg;0.736719;0.276826;0.320978;0.856396;0.460009;0.441081;0.255421;0.495082;0.917802;0.344889;1
1_0021.jpg;0.345722;0.516825;0.272505;0.909615;0.467954;0.589658;0.274625;0.420249;0.782433;0.330047;1
1_0022.jpg;0.505667;0.346235;0.32912;0.822746;0.553381;0.431501;0.237895;0.526316;0.784584;0.259978;1
1_0023.jpg;0.574561;0.398559;0.275173;0.814746;0.547637;0.559126;0.264149;0.573813;0.826076;0.329484;1
1_0024.jpg;0.587422;0.355098;0.273644;0.860402;0.390583;0.549444;0.233417;0.52906;0.864071;0.335709;1
1_0025.jpg;0.703769;0.603758;0.369446;0.903302;0.645955;0.567866;0.395497;0.75559;0.738602;0.454778;1
1_0026.jpg;0.800721;0.447998;0.365614;0.737631;0.241308;0.663628;0.155632;0.549409;0.842083;0.389153;1
1_0027.jpg;0.742629;0.626843;0.494978;0.833619;0.359385;0.553235;0.225203;0.505161;0.772425;0.343347;1
1_0028.jpg;0.59167;0.369504;0.240693;0.727993;0.450527;0.369399;0.242526;0.516859;0.778476;0.313622;1
1_0029.jpg;0.659146;0.360935;0.2385;0.717532;0.44499;0.389879;0.242749;0.515692;0.797875;0.3356;1
1_0030.jpg;0.764694;0.407142;0.296261;0.768989;0.347355;0.402392;0.195121;0.277912;0.837919;0.51599;1
1_0031.jpg;0.729431;0.438504;0.247308;0.748531;0.424915;0.366448;0.205156;0.241999;0.894703;0.491481;1
1_0032.jpg;0.556815;0.388321;0.289721;0.761934;0.674664;0.546928;0.218818;0.698539;0.775037;0.376012;1
1_0033.jpg;0.301919;0.41423;0.366708;0.897028;0.429383;0.424509;0.197218;0.536989;0.798669;0.345384;1
1_0034.jpg;0.529662;0.375554;0.226245;0.817175;0.399526;0.628978;0.215822;0.598479;0.842681;0.312089;1
1_0035.jpg;0.741554;0.289869;0.366185;0.883447;0.324072;0.578189;0.234772;0.651401;0.868156;0.345842;1
1_0036.jpg;0.71943;0.280831;0.26802;0.81139;0.391;0.624416;0.233411;0.57684;0.817973;0.363533;1
1_0037.jpg;0.546784;0.374239;0.235825;0.77589;0.411268;0.584389;0.211231;0.699631;0.846474;0.283176;1
1_0038.jpg;0.474726;0.429535;0.272504;0.81345;0.37833;0.550524;0.247216;0.61975;0.776444;0.34591;1
1_0039.jpg;0.617571;0.446111;0.225806;0.788874;0.705772;0.446485;0.292106;0.654731;0.788591;0.375347;1
1_0040.jpg;0.541693;0.399701;0.449417;0.857814;0.55545;0.357738;0.250986;0.692301;0.773081;0.313294;1
1_0041.jpg;0.515979;0.4174;0.292956;0.847605;0.391053;0.562919;0.256841;0.585862;0.79566;0.337529;1
1_0042.jpg;0.523663;0.360031;0.249104;0.808079;0.441665;0.391166;0.227742;0.531134;0.787836;0.39626;1
1_0043.jpg;0.501926;0.416452;0.306415;0.793781;0.551939;0.512633;0.219695;0.640996;0.768909;0.327051;1
1_0044.jpg;0.603072;0.341722;0.324416;0.896331;0.352333;0.529114;0.254576;0.546612;0.902735;0.366404;1
1_0045.jpg;0.575684;0.489205;0.295769;0.770867;0.630731;0.339059;0.298148;0.807976;0.812076;0.45718;1
1_0046.jpg;0.606364;0.303279;0.281382;0.85011;0.153703;0.586908;0.222233;0.577012;0.831513;0.340254;1
1_0047.jpg;0.492616;0.403884;0.258058;0.779187;0.415321;0.489321;0.233936;0.596105;0.785952;0.353397;1
1_0048.jpg;0.521626;0.421889;0.265797;0.832868;0.438596;0.557315;0.252137;0.64638;0.810289;0.375298;1
